age,work_experience,time_in_role,tenure,salary_satisfaction,covid_impact,economic_impact,political_concern,career_growth,work_life_balance,manager_relationship,wfh_available,critical_skill,attrition_risk,recommended_strategy,confidence,dominant_issue,success_probability
44,6.805833170956637,2.3005088725584786,6.805833170956637,1.0204448694231645,1.1810905775218608,9.22006727008758,10.0,9.161385020860594,5.978197737992571,9.571173404952145,1,1,86.73100044228825,salary_increase,90.39683165454522,salary,0.6007255038061861
31,0.05889905400043348,0.05889905400043348,0.05889905400043348,5.730558071314958,1.9126471888088703,8.858499148658655,5.918922726404306,3.160465680197296,7.418695218697631,7.78182545214079,0,0,84.70059560787593,promotion,72.39333737041353,career,0.4087737814113252
42,4.7291818866467406,3.929764882631481,4.7291818866467406,2.8923809625004027,3.854885799341762,5.1776521766064345,7.810385134743777,7.5636780571905895,5.040516209408875,4.573590394043933,1,0,90.23660480536044,salary_increase,68.30714278124698,salary,0.5139051453380657
53,5.041988297379081,0.10936419222075923,5.041988297379081,4.760501129969172,5.981637750327653,3.0940600512091954,8.085961924943021,3.2385017443417814,5.1943980935119365,3.853486768565424,1,0,95.0,promotion,65.49193025503675,career,0.798988289669093
28,6.0,0.6702070633101813,6.0,5.718646403642074,3.103577683073098,6.620767233822019,8.042916208030753,6.644684597375103,7.396798242658802,8.233958855280257,0,0,75.14563870006447,recognition_reward,61.55191808455505,general,0.45521718565435826
47,3.8111184759394274,1.878176381576295,3.8111184759394274,1.4233857059059138,0.8284303809824802,2.4932368724207348,3.3102892486665887,3.192808921960702,8.284824270129347,3.7492305225229785,1,0,91.52615727909482,salary_increase,85.62339883083636,salary,0.778516528470601
38,3.6635754539784604,0.08439954671162624,3.6635754539784604,5.035359865062752,3.449284008366483,7.231041407179285,5.280188925633503,4.504585603131005,6.079813389039522,3.7144186100071983,1,0,91.03401084714616,manager_change,64.50551046791222,manager,0.8912449158970309
41,3.1131828836138147,0.2602675735935589,3.1131828836138147,5.750437623211303,1.8297309467659066,8.88143879431011,3.3368366772846656,8.730587198577958,8.507548035996187,4.803873352702344,1,0,71.15861001755943,wellness_program,67.20359698577528,external_stress,0.5942318213054982
56,0.08837461779109389,0.08837461779109389,0.08837461779109389,5.82930486655822,2.813128107026293,7.160799454173725,7.490373763787655,7.368138116887748,6.1766290989304835,0.4543225138070639,1,0,87.14372160481527,manager_change,80.630386066399,manager,0.8671878398202104
38,1.280957114251759,1.280957114251759,1.280957114251759,10.0,3.6750140236086293,3.716862230336689,4.560482310546231,4.663838031190368,9.953220667761212,7.052923626823736,1,1,58.44716165893935,recognition_reward,60.0,general,0.6705514582270755
46,2.603699583768519,2.059311084379298,2.603699583768519,1.051570231156162,4.875260383934481,3.8025663677451944,8.05438957648572,3.583746271983104,1.29303361273782,6.601094896801995,1,0,95.0,salary_increase,95.0,salary,0.8967417608531247
34,2.6979602843539157,2.4216877025449923,2.6979602843539157,0.0,2.0820367996554023,9.087446671295154,9.414931825007287,10.0,7.513451480555222,6.861108659276483,1,0,88.84245177275844,salary_increase,95.0,salary,0.47532911599445915
45,4.332650237253923,4.332650237253923,4.332650237253923,6.666356329956576,3.6334222277008985,6.366521708748202,9.514548434144288,5.603583861305745,4.975013218238196,3.6907261022305438,1,0,87.71260350360326,manager_change,62.537634106003196,manager,0.5812053209066508
43,8.222661754759326,0.7214129380522378,8.222661754759326,2.798483850545877,1.7835042956401435,6.548314820491203,5.4527345203131725,5.576886451455993,4.45155611569022,6.901858239090924,1,0,91.50812811502635,salary_increase,72.02748982506327,salary,0.768908863793473
54,2.5785495953998736,1.3690769448601428,2.5785495953998736,3.530970791474596,3.1965223047577664,5.340799933891878,2.098199066421238,6.095072438563989,6.263241377977865,5.981605671898149,1,0,83.10543237633462,salary_increase,63.51771906394053,salary,0.6778173786024849
41,2.3544283641463575,0.4628177609412525,2.3544283641463575,5.711059351129929,6.848390113337509,7.955021499816212,5.296358406771752,5.852333560280414,3.748468161239926,6.482069244284243,0,0,89.74813663219265,wfh_flexibility,68.64214926582075,work_life,0.47183821817738514
54,0.3269771241381735,0.3269771241381735,0.3269771241381735,2.4066845042466434,1.8099534384266402,6.793037831947366,7.733642171833315,3.266858891149007,6.698024537256159,10.0,1,0,91.2299078542367,salary_increase,78.51459272833729,salary,0.40936235689719536
52,4.179634285210578,4.179634285210578,4.179634285210578,6.737915044045639,6.902899436449252,6.929338944998483,7.632409470113017,4.368697523554249,6.185003235227385,9.833098550747469,0,0,80.92506967463818,recognition_reward,62.32334736249621,general,0.42988330382067313
31,9.0,1.1150617180174525,9.0,5.3701435347270365,1.391469339227761,7.903324944496327,4.251792874274654,5.805313963294322,5.859079319068009,6.8539673677241995,1,0,80.95059521463082,wellness_program,64.75831236124081,external_stress,0.5445248664728897
25,1.3980166687391706,1.3980166687391706,1.3980166687391706,3.363587646010674,1.7404728652405939,3.434598383910491,8.364544406035145,5.095612186766915,3.843204302925981,6.943648745370727,0,0,90.4374023082523,salary_increase,68.243479746142,salary,0.4375964238508782
47,2.6127358507114096,2.6127358507114096,2.6127358507114096,9.584509648409453,2.7348441694199472,2.8952879593929643,6.901540834372532,3.811759622910196,5.247993685874052,8.741017306216468,0,0,68.60285813729163,promotion,61.17650235681128,career,0.6077799972185711
38,2.0740783606967623,1.1596684217716604,2.0740783606967623,3.1293225050648377,2.99350591655907,7.293866145644583,5.077889972010479,4.439530139498997,10.0,3.826562874890511,0,0,88.47532991215031,salary_increase,70.63193220167261,salary,0.8039466784672524
27,0.05288151633917042,0.05288151633917042,0.05288151633917042,4.293476831271936,3.192396338262895,5.566722910354176,4.310525182417647,6.058420087822069,5.408967413488964,1.3306551033685823,1,1,91.41095399532591,manager_change,73.34672448315709,manager,0.41251816811872194
57,3.527614738283525,3.527614738283525,3.527614738283525,3.2211112649262574,5.242587333818168,8.049786278271498,5.704849671205611,4.686220849281645,8.061499331393646,7.14377406677627,1,1,89.62966248988968,salary_increase,70.96613120873181,salary,0.8869619394435974
26,1.608876054844061,0.07147211679000924,1.608876054844061,10.0,1.6137379876467917,1.893718629613013,4.684610675876391,2.2813496576169348,3.048420434127963,5.406258836184724,0,1,76.93307695219119,promotion,76.59630333751026,career,0.6153751709828814
37,0.2205803447618686,0.2205803447618686,0.2205803447618686,9.130624728204063,2.8132845957333656,5.617210681737271,1.6778880053014582,4.157794455676337,8.009643383515826,5.153126833641445,1,1,68.63046475708558,recognition_reward,60.0,general,0.7067573413587562
31,9.0,0.6759650186141719,9.0,1.9552643084593453,2.070756463026078,5.52323072792586,6.680584819756206,2.693233201790043,9.49020654268385,4.055159348138033,1,0,95.0,salary_increase,83.50281017536715,salary,0.40390420009019085
48,3.4564577179523854,0.6778055176014681,3.4564577179523854,9.068607382912383,4.618040239811042,3.772268300415524,2.0782984043342143,5.721921775450102,9.013169692267148,6.283409433307863,1,0,60.713882913522916,recognition_reward,60.0,general,0.7471385585398196
45,3.0299114561206966,3.0299114561206966,3.0299114561206966,6.9137550271950765,2.168116477839982,5.457875260336885,6.710255449207233,2.9240391885248207,2.689902529810954,5.660245881963643,0,0,91.05958537365666,promotion,73.65504748228702,career,0.5377979673853246
30,2.2207555437426807,1.818675595668381,2.2207555437426807,5.904295775006825,1.1515014309798317,4.988987991935381,5.135642981008674,7.315863999203439,5.032438485660895,6.056678969773764,0,0,75.35049407280087,recognition_reward,60.0,general,0.783385272570666
41,13.34830347128532,5.280572496711132,13.34830347128532,1.7626702866493495,7.239116008233898,9.528346390600287,9.60369605127178,5.383987577244535,9.18445014729755,5.629468170139283,1,1,95.0,salary_increase,85.60083882663059,salary,0.5616233919720035
23,1.0,0.07914557072876693,1.0,3.4794021298386517,1.8967366225095823,4.931491684827488,5.333502035357844,3.6693945551410834,4.094767901169737,8.850298584950899,1,0,90.09195428741666,salary_increase,68.68646435306913,salary,0.7410700864456509
56,2.3102641893237057,2.3102641893237057,2.3102641893237057,2.0712921750725344,1.990859869274132,4.050999673847792,7.544672080588619,6.431218135946182,5.213527181674309,6.067913770330336,1,0,89.9143110765215,salary_increase,74.46530868695599,salary,0.7802661010522183
34,4.711020642251758,4.308475033019506,4.711020642251758,4.0964145091242194,0.5874933186634789,4.48569066398616,3.4999486888247917,5.611402381499554,7.1028730763510906,7.451642296077594,0,1,76.60182845595142,recognition_reward,60.0,general,0.6628944217677732
38,1.4014524136754354,1.4014524136754354,1.4014524136754354,3.517606696562181,1.8521788198141353,4.654371479650526,8.991480055053877,3.797256870996049,2.920628332991114,5.079713658606326,1,1,95.0,salary_increase,71.12320933308499,salary,0.6461838637926649
45,3.1684691522370945,3.1684691522370945,3.1684691522370945,5.229579547529032,1.6961304218575202,7.266240900324537,6.759220112828961,3.3276257709233503,5.63718793056562,7.895641552824934,1,0,87.68220623659161,promotion,67.3679411825404,career,0.44113594533810324
56,0.9938308355311225,0.9938308355311225,0.9938308355311225,7.464814542719468,2.825176697938783,2.6351895632185856,4.740688203320474,4.2303933320993625,4.782696591652133,1.3470032628479984,0,0,84.18452554055457,manager_change,73.91689391080361,manager,0.8672655757955259
52,2.3956931192896844,1.2266718533187513,2.3956931192896844,4.264635746009744,2.902725396018659,4.0304465435187655,4.935676973037101,5.075352409417175,3.8664648906306778,6.4723683105957805,0,0,87.68991954143621,wfh_flexibility,63.400605328107964,work_life,0.7113805961700943
39,2.819297360077896,2.819297360077896,2.819297360077896,8.437215227859749,2.1737543731886104,6.629428097785021,6.587521835106741,5.897633282801051,3.530134068747453,6.706506015095359,1,1,77.12982644974781,recognition_reward,65.98316803822019,general,0.5188289057635691
42,0.6436192113064345,0.10710141751030802,0.6436192113064345,8.193747971597162,1.7663069088017835,3.840986027931571,7.7507121546916,4.766875689601523,4.078067923357846,4.769041659188984,1,0,79.63959579454897,recognition_reward,62.765796229926465,general,0.4259005167079051
24,1.517934574693458,1.517934574693458,1.517934574693458,7.989854768588268,3.2878515512854727,9.14095105028633,6.636253724747392,5.954592017618847,6.435026991877571,4.421295268194846,1,0,79.88675887283583,wellness_program,67.85237762571582,external_stress,0.8385793541350265
48,0.15488938862739934,0.15488938862739934,0.15488938862739934,1.4039332030614897,2.001068160418923,9.067286407648483,9.236136962332079,8.986767001164829,7.503126450804341,7.56676944830848,1,0,85.91176990497783,salary_increase,87.13871699616004,salary,0.8453201931403086
25,2.4586228864528406,2.4586228864528406,2.4586228864528406,2.191684547988131,2.927564244450318,2.4087742816281796,6.477709092973028,3.8002207963320425,5.018557749048689,6.4974701481444095,1,0,93.9080505434867,salary_increase,74.81098591301375,salary,0.599933231518297
48,2.6643510246219813,2.6643510246219813,2.6643510246219813,2.2423838813091335,3.0405077206261737,7.051586948499268,4.0288243586568875,7.133003318362083,5.496466345859262,5.523108665700875,1,0,89.87723193565745,salary_increase,75.81108826142967,salary,0.5792011193469083
28,6.0,6.0,6.0,6.4516683008605975,3.193143970216357,4.438499018788059,3.7143309142391727,0.0,4.4369746330728015,6.93518886802856,1,0,91.84900816791594,promotion,86.68907610078159,career,0.4879716386624933
26,3.1810650841237442,3.1810650841237442,3.1810650841237442,9.280981545871091,1.4959288619711328,7.913329693964036,8.248828299941778,7.425967857098741,5.171578438144935,4.11049429598222,0,1,73.55015593166966,wellness_program,64.78332423491008,external_stress,0.8762929906587096
22,0.0,0.0,0.0,8.032688091799958,3.1486777198058657,4.951393093050173,10.0,0.7177285680601884,6.919963189614203,5.471358616661381,1,1,87.52126388773408,promotion,80.51419644962382,career,0.6573722469778447
25,1.3552273641936623,1.1289691072159798,1.3552273641936623,4.590137279757145,1.6866645970046756,6.6437780467587535,4.415169696600238,3.2982273999444196,7.658584222683763,2.7362588337340368,0,0,90.97494708623336,promotion,72.31422969857408,career,0.7394320445427568
33,3.1867178224184807,3.1867178224184807,3.1867178224184807,4.419707127634015,1.7272556587334398,5.3734428789620985,4.712196709054801,1.7964461098512596,5.1615930597020485,5.654197166203847,1,0,94.57375515183956,promotion,73.77221181342964,career,0.7229859774732155
34,2.8038884489040736,0.42325746388700214,2.8038884489040736,3.8276157589704614,0.483161763311692,6.965172605223752,7.807465568596822,7.793183125044495,9.496360916138519,7.915853730672476,1,0,72.37765491712726,salary_increase,63.70581332078092,salary,0.5090082492659693
24,2.0,1.1884596047178686,2.0,5.373163775983245,4.049710558629384,7.62816911489459,2.98278109124058,1.7294682280202625,8.712092693262884,8.105298777295522,0,1,84.45622269817598,promotion,78.26124636210983,career,0.6857242828740393
37,0.2623790128934352,0.2623790128934352,0.2623790128934352,3.81828902890752,4.575131368385601,4.550914803524423,7.334254727336039,3.5387275231146527,7.692135423456538,9.012836450240616,1,0,85.04996975128982,salary_increase,64.24578526372702,salary,0.8522024519522242
40,3.650224995494063,1.171434579000333,3.650224995494063,2.612294279660431,1.6356682313790252,8.612717026470948,10.0,2.7028333695225224,5.505298145702174,4.554806437197045,1,0,95.0,salary_increase,85.04687690920838,salary,0.496116002263532
34,0.13024676470285265,0.07104717255840277,0.13024676470285265,6.102049497264289,4.113037999552358,5.9217030488887366,7.579639407024474,5.8511278430172995,6.783056932388177,5.798641881245871,0,0,80.50417685724423,recognition_reward,60.0,general,0.8601642883135194
30,0.460066967608246,0.460066967608246,0.460066967608246,5.275517198085311,1.6352862771426757,6.728703940149766,6.899425214993017,1.2401765892559995,8.766980328875045,6.489455836320034,1,0,88.01713392076292,promotion,79.07065616752442,career,0.5528687370073119
45,0.48114805649661624,0.48114805649661624,0.48114805649661624,9.088885445872243,1.9448013269904172,9.046743303823883,7.071108256699905,3.9882462157512384,7.237398427784518,6.8400579422045515,0,0,75.38955316000023,promotion,67.69031941111447,career,0.8907772188615188
50,4.452274955542954,0.6768475879480309,4.452274955542954,8.567660169083869,2.937267637449657,8.073772511775136,3.8305577991675412,4.728095544756608,8.371269416484651,8.233583617815992,1,0,68.10359795467076,wellness_program,65.18443127943785,external_stress,0.8075135521254275
54,2.9275142513360586,2.7907548498033776,2.9275142513360586,5.764815894022139,0.5058574479342431,8.649695268567502,10.0,4.9376792703970445,8.492659622149889,3.6899830052001947,1,0,85.6253806704693,manager_change,68.17432314541779,manager,0.8277337645580527
36,0.8467455939209454,0.7024526494892864,0.8467455939209454,3.941121844504731,2.8804652461454348,6.66502540129099,5.558199078718443,6.712996244499524,7.5551169811985845,8.72162845561235,1,0,77.39460924298974,salary_increase,62.104149669441995,salary,0.6001722591081877
55,2.8293376762218934,0.40621220596845264,2.8293376762218934,5.0710443251196935,1.7040695447037582,5.7441592224408335,3.734196214516333,2.6675435440092845,4.676537251455849,6.686595381848309,1,1,89.60522464178698,promotion,69.29824109557443,career,0.493153459087137
40,1.7519289334088266,0.15583418973099697,1.7519289334088266,5.460773273683129,2.3286520729778184,7.0624378000134245,4.660187655323284,4.161870510372953,4.232853312220889,9.34852210405384,1,0,84.32449249962036,wellness_program,64.9575345633709,external_stress,0.6274583460167308
28,2.0140793369949304,2.0140793369949304,2.0140793369949304,6.728935088855014,4.47736111933677,8.806304750875299,6.123874394485525,6.286956290422418,8.194861217682076,3.8028646692372132,0,0,80.43795124081859,manager_change,68.00143853100218,manager,0.6429848237319045
33,5.277320508568034,0.2930254254825999,5.277320508568034,6.03786933232459,2.2451792137044833,7.856649342805363,10.0,5.532230049724291,6.505312691397848,5.88914670449107,1,1,84.43559402151323,wellness_program,64.6416233570134,external_stress,0.6451007292781334
24,1.013289729058822,1.013289729058822,1.013289729058822,8.528242164899098,1.7198617200152542,8.164182458502138,3.7715532815238064,4.383807883952624,8.414198091324355,6.294958491245555,1,0,70.99791549918554,wellness_program,65.41045614625534,external_stress,0.4148286227983956
22,0.0,0.0,0.0,4.785014210886717,2.0973545343562097,4.2046154134700995,7.254656240547619,6.560315434513325,8.929732213009634,6.63674490011726,0,0,73.2312684968938,recognition_reward,60.0,general,0.578490902938879
56,4.617208774581266,1.8116973865365504,4.617208774581266,3.6109102795599606,1.0726959542568475,2.8289364223299724,3.9347146037558844,1.8572088110340519,3.705859708617493,8.586195042482185,1,1,91.24041584560729,salary_increase,80.19303870848499,salary,0.8055542571714124
40,0.9029401300421945,0.4022933426006732,0.9029401300421945,4.610693696331643,1.5595282908916162,5.775021381788128,5.086647804179304,4.178032448014664,4.348522344420172,7.622016207095374,0,1,87.33107054526957,wfh_flexibility,61.95443296673948,work_life,0.7114685290165315
39,10.534142994267281,1.7331796037755374,10.534142994267281,4.710384319129367,4.358056273639409,6.271356841484059,4.67702422943696,1.4140988454316128,6.935232559888491,6.722028009362515,0,0,92.66608298451038,promotion,76.84027431976257,career,0.5375383925689615
43,3.5716196928967725,3.351015588044933,3.5716196928967725,3.7836524136092144,4.588850795161331,8.308625785341563,5.627231470648605,7.518396894672035,5.266517453841259,6.695578959216437,1,0,86.85714078397805,salary_increase,67.3941713612848,salary,0.4618640440935693
48,0.6226876270381967,0.6226876270381967,0.6226876270381967,4.923517339423111,2.3491598105719476,4.620286960820734,7.451480150540574,7.567478867402816,6.093757086606622,2.3674669997320086,0,1,83.2117444472332,manager_change,68.16266500133996,manager,0.8929075529067578
45,1.8504418999109704,0.5995176396999529,1.8504418999109704,0.7496978279293458,3.1671101493085225,4.187136632164664,6.495998329112071,4.717370939288863,0.0,6.678047220717847,0,0,95.0,salary_increase,95.0,salary,0.629922759181124
30,7.060211320730947,5.252567457287882,7.060211320730947,7.023400180026253,2.534547295783502,5.804185586229452,5.0476016792020255,8.916304453825427,7.696912912940128,6.67972926656941,1,1,63.75160031516686,recognition_reward,60.0,general,0.7428383181668471
29,5.255919467062462,2.810974886303786,5.255919467062462,6.138284469575842,5.309889059856286,3.1276601017577206,5.822142933448285,4.140612027089326,7.303307447640913,2.5451501501859726,1,0,84.88587982639646,manager_change,67.27424924907014,manager,0.489416680624611
59,2.061695106282229,0.5269192924955081,2.061695106282229,4.843091603466231,4.549333807684564,3.4514096127122103,3.254369932410528,2.6536101413448816,4.808991213069058,4.744076226729552,0,0,92.16182060409633,promotion,68.98796297738731,career,0.5339371580373347
43,1.4617325127770207,1.4617325127770207,1.4617325127770207,6.32227251952896,6.946250771851585,4.625830311934659,5.722407198108928,0.5464769500855473,5.9242265979563165,7.641934278625992,0,0,91.46931748282674,promotion,81.58451906196532,career,0.8103240900246911
25,3.0,0.7082472557314425,3.0,9.74545193808078,1.0398406099587734,7.682929673026465,4.128644312552287,6.242452703577328,5.403663419097207,9.147827964791173,1,0,63.56988275581854,wellness_program,64.20732418256617,external_stress,0.6974041578899457
54,2.726739904596631,0.07266058452559891,2.726739904596631,6.2083590799286545,0.4635638753345629,3.343648464800962,9.809999680820495,3.8835261328316966,5.626704124516822,4.309501992685869,1,0,85.1986752246755,promotion,60.7279616698019,career,0.8927023917403157
57,4.08423490094952,2.5847246312356793,4.08423490094952,3.8030515995353937,1.529763353617307,3.8350843763552973,3.767703291833554,4.333207649777304,7.622994042956584,6.8806362428559,1,0,80.65418786555723,salary_increase,61.47711300348455,salary,0.5138719699170275
58,0.08904834908129741,0.08904834908129741,0.08904834908129741,6.945162734543336,0.293326922334631,5.957789694617221,8.702177892674005,6.826782181604365,6.424599235320954,6.481161515453184,0,0,73.00214929481757,recognition_reward,60.0,general,0.7306696541942913
55,13.460694810941257,0.33271923186658864,13.460694810941257,2.8503438271235133,1.9812924559398704,7.279630509608976,8.149015139606073,4.832640898058396,6.111374956163122,5.764231470929614,1,0,94.52317032876971,salary_increase,71.8214975705961,salary,0.5633914229846093
48,5.631576100363877,3.1937639630371484,5.631576100363877,5.3080012331160695,1.7901167921158438,4.901158151468973,7.368209981869482,5.269166569624494,8.62296163792059,3.7171684155455615,0,0,80.55263418019513,manager_change,61.414157922272196,manager,0.46479286500499223
25,3.0,3.0,3.0,9.03124441734752,2.734109714548314,4.871676788227224,4.985315092602463,6.869671446025791,3.9202386026951754,9.255290441563119,0,0,65.53169574749097,wfh_flexibility,63.23928419191447,work_life,0.4301727527009405
52,4.277183898424333,1.7590577498877915,4.277183898424333,6.160150667843297,1.5103308087921865,8.875468735607623,5.943129690095101,6.786828871694512,7.003443865327646,5.764143418396056,1,1,77.91839087181393,wellness_program,67.18867183901905,external_stress,0.727568238624918
53,5.816666133044776,0.6065229062649521,5.816666133044776,2.9822166460948125,2.4695642508959144,7.703481362313038,5.03928065501729,6.696992137800121,3.5281672495267933,4.245297992381457,1,1,95.0,salary_increase,76.30757681149112,salary,0.4805549525929166
46,1.673383066660081,1.5386681788152312,1.673383066660081,5.604922920138511,2.411920509077846,2.7939265708497514,2.96472519042718,2.402342363802371,2.4896682400200394,5.4350445784335495,0,0,91.40502790796916,promotion,77.51635550617506,career,0.8213827180751505
40,6.218842185926894,4.335751411183081,6.218842185926894,7.283952704023409,4.208685743408455,2.167850627527771,7.615685895456769,10.0,10.0,2.9648095853457725,1,0,60.000276984490945,manager_change,65.17595207327113,manager,0.8709914427866309
54,1.6205599911812563,0.026309385696569255,1.6205599911812563,6.64127200191327,2.301383903117729,6.790796465540733,10.0,5.629853437424656,5.2188678830134085,6.8307610713900475,1,0,82.30773590872973,recognition_reward,61.976991163851835,general,0.45105754447451846
52,0.29431771675681156,0.29431771675681156,0.29431771675681156,3.2315291073435324,0.9541290098061332,7.439329038261555,7.762787279810642,4.331868153910083,9.558816998437067,4.910722511858529,1,0,88.11647367815848,salary_increase,69.3618542905774,salary,0.8475647407463957
38,9.345440621820865,9.345440621820865,9.345440621820865,9.634704040846943,2.06127813040812,2.568938534694716,4.943098004199219,3.0393725080988054,3.464844590933845,6.321950995174311,0,0,75.27675828148261,promotion,70.60938805158094,career,0.8326854007505291
27,2.2409673485717776,2.2409673485717776,2.2409673485717776,6.475675777688306,1.9151305773566314,5.754906983177729,3.056041445941142,3.320405185302598,4.977789575342429,0.0,0,1,92.8936024068511,promotion,84.31409886583148,career,0.580888767219367
23,1.0,0.08246055321349054,1.0,10.0,4.7517550827786765,8.746085426037844,6.278246809164719,5.774109329260321,9.557973669622111,6.199699086779113,1,0,65.84071005131996,wellness_program,66.8652135650946,external_stress,0.7594864696532222
51,1.5407061087709395,1.5407061087709395,1.5407061087709395,4.02174224014885,1.4534557398656098,3.2360980945415587,8.465295008763688,5.526530975150793,5.99410917733481,3.882283982284011,1,0,87.27859032505776,manager_change,60.588580088579945,manager,0.42255549776019696
52,1.3493913577047787,1.3493913577047787,1.3493913577047787,0.0,2.4169083850563893,8.104551079163079,3.8643550619436233,4.117022275063966,9.571513831440116,5.9920211410374655,0,0,95.0,salary_increase,95.0,salary,0.8290389617132982
54,4.725235818198292,1.2766833799016621,4.725235818198292,0.9593346355822678,1.1709042662043945,6.3482687213365185,5.212406287677017,5.133939680138193,5.170764110845699,6.836134032762,0,1,95.0,salary_increase,83.67566203647428,salary,0.6831254339360036
24,0.10658528608997157,0.10658528608997157,0.10658528608997157,3.0235019471718263,2.0809838155697715,3.1198504089718866,6.321409102556924,7.421551043869593,5.889830490765842,8.289332314551343,1,0,77.99555101046376,salary_increase,67.3237353962113,salary,0.7250817662588218
55,3.0561596909225686,0.8413138589538905,3.0561596909225686,6.37260452836933,4.996394093127169,7.954555121615352,7.32325161327242,1.6523191252623244,2.821301548867444,4.815680066857784,0,1,95.0,promotion,86.09548862454652,career,0.8066421065838386
48,0.1593508264146332,0.1593508264146332,0.1593508264146332,8.037210075457587,0.7744481820606197,5.393074056111239,9.107666284591359,5.20826677604268,7.8326579068771425,6.817369524550817,1,0,70.44294654513595,recognition_reward,60.0,general,0.8475735794858639
30,8.0,4.135307624351256,8.0,0.0,2.0586822184746008,1.9901491019565483,3.507292209678496,6.448274264553218,3.0323306922453157,0.5350513169038349,0,1,95.0,salary_increase,95.0,salary,0.66291052813656
55,1.6750605546055397,1.6750605546055397,1.6750605546055397,5.0366684317139985,4.525391761236727,6.603088457164138,4.043851474672895,7.100563986795528,6.215799396534872,5.964516330971244,1,0,80.13492703819995,recognition_reward,61.50772114291035,general,0.6216286706796672
25,3.0,3.0,3.0,2.3210526487057557,2.814990462577365,3.3184875855901064,6.073810677106028,7.042799537763676,3.6466251568898933,6.566298991036837,0,0,88.77298935588274,salary_increase,76.65222966403715,salary,0.6153709874406477
28,6.0,5.598604134448429,6.0,0.0,2.7026223399476628,5.6519356760819495,6.110881701664432,5.187081441986996,5.635181233075762,8.513727318893716,1,0,95.0,salary_increase,90.0,salary,0.8264747771697776
22,0.0,0.0,0.0,2.1755261552318004,1.5286566085040134,7.315526245659053,7.440027063672503,4.18467884286813,4.3522773787538265,5.296973246482202,1,1,95.0,salary_increase,78.91553731364765,salary,0.5161618947659639
55,0.6761067967223682,0.6761067967223682,0.6761067967223682,5.946193831089265,0.7408688696184723,3.705675909827853,3.7369607018027247,5.701697952614102,3.8478675624940606,3.0408495459616613,1,1,83.30554286001644,manager_change,68.2521495827095,manager,0.6361793100993837
28,1.5104415651926113,0.3178886404471223,1.5104415651926113,2.195046444408943,3.5938360773622473,3.326907554133523,4.030444828301967,6.267804070892899,6.289439595995575,4.90307074552461,1,1,87.50053448592426,salary_increase,73.53715166693293,salary,0.7863156942720708
48,6.251980218389487,0.6029768863138499,6.251980218389487,7.109571936214062,6.203550140617943,9.08823853849211,6.333919228791587,2.3283463096989565,9.695320005884899,6.617350588111233,1,0,83.83622234201277,promotion,78.1684319106118,career,0.8398976037467298
29,0.17884191047317038,0.17884191047317038,0.17884191047317038,6.1661399324235315,2.034526059173521,3.9292421712568166,9.587389284561304,4.806503652849848,7.318090630271057,4.226223731444325,0,0,81.56368816493608,recognition_reward,60.0,general,0.7329027302303863
48,3.305218137307724,0.19387448607886573,3.305218137307724,2.0110616794413865,0.9315113168079614,4.768206356752168,7.040803525470715,8.078713045201386,6.874035244146838,4.714556812234573,0,0,84.3457457914053,salary_increase,74.9170374041896,salary,0.5599568175701508
34,7.209526907843544,2.1259622644481717,7.209526907843544,6.176428648500743,2.4346993557931444,5.569232273689112,3.509724644493468,4.824741276056821,5.410872487893698,4.987262241591048,1,1,82.19386799038863,recognition_reward,60.0,general,0.5495825415320734
38,2.6247904789499894,2.6247904789499894,2.6247904789499894,1.4397478756805846,1.2380671893370987,7.852970600181414,10.0,5.244059836338186,7.572687301300744,7.6199842782647,1,0,93.40927423380163,salary_increase,83.83431743284915,salary,0.6124861866495468
46,3.554944418915486,0.5354299035602836,3.554944418915486,8.410631975854438,3.258525765393344,4.608242348482506,6.597628449816294,7.3724314688048675,5.102127099941836,4.43383055033013,1,0,72.23707672041073,recognition_reward,60.0,general,0.5213035084767261
43,1.1926510922788502,0.10144664946100972,1.1926510922788502,2.764404279047506,6.514020324085932,3.197876756455828,7.887762901565456,2.966857724843072,4.69397060383928,4.214431392102956,0,0,95.0,salary_increase,76.64219531535667,salary,0.40164661443194244
27,3.082292949305185,0.04688779215763297,3.082292949305185,5.945543202528636,5.527043898806174,0.6187165557368568,4.779200332918621,4.6660671553025725,9.195092339873906,4.670877185070405,0,0,73.61123726577645,recognition_reward,60.0,general,0.743544236051852
51,0.5545805093197059,0.5545805093197059,0.5545805093197059,7.673211375418377,1.7122515735105535,3.0099799973223607,8.952538158283877,3.2979714922617327,1.5286847706868336,3.178064688294103,1,0,92.1595245356697,promotion,78.91130041983315,career,0.6329791171077574
53,1.3026887506255052,1.3026887506255052,1.3026887506255052,0.0,0.770087822632537,3.0125978487356244,1.9313219284532286,2.607746682639509,10.0,5.926553724738449,1,1,90.17391573279959,salary_increase,95.0,salary,0.5888145400700724
34,1.871685081754017,1.871685081754017,1.871685081754017,7.444147842412766,2.2133800799179677,6.7261861074082905,4.782816388861443,2.247053117817187,5.212282865661571,10.0,1,1,79.81545681192293,promotion,72.77138328216331,career,0.8875572535228629
42,1.4026946499490334,1.0801833380994301,1.4026946499490334,5.785289623443479,0.6143379413653483,8.644288780213538,5.116028028907326,6.1985628949466935,9.397072215455562,7.628989586501319,1,0,71.35593159122338,wellness_program,66.61072195053384,external_stress,0.6266159006250002
