age,work_experience,time_in_role,salary_satisfaction,covid_impact,economic_impact,political_concern,wfh_available,career_growth_opportunity,work_life_balance,manager_relationship,salary_contribution,career_contribution,work_life_contribution,manager_contribution,covid_contribution,economic_contribution,political_contribution
39,1.321193281482257,1.321193281482257,10.0,0.697195053019128,4.503856145020983,6.727279287949324,0,5.641191082779898,6.798091387087684,3.8725789432194797,19.583652963130053,29.152105915168875,18.932421931563873,17.055678226585545,0.6068278207083404,7.350162978329306,7.319150164514012
56,2.0774800531851447,2.0774800531851447,2.4280731161821443,0.5006312849656596,4.470758620773927,3.415531010695947,1,3.3498370990925963,7.39590607808594,4.2673477448161,26.16357437067265,30.908647455685422,15.014646108333357,16.278832303357582,0.4222750484715968,7.070659597642871,4.141365115836515
25,3.0,0.04949956663490809,2.8831718262697716,1.7522233769839541,7.204486389500797,6.780041912188737,0,3.2570832689421936,7.151196854904118,4.80986502509694,24.658349848877194,32.19928105187178,14.428662822764604,12.725741885200382,1.1802685161170068,9.099041579131038,5.70865429603799
23,1.0,0.4627223036882012,1.7171285332126285,3.5267513384149436,5.198221012382762,3.709639608945751,0,4.372631008491271,9.163840955123728,6.3783386439270755,27.439087233091396,32.920199965796996,14.037873749112709,12.731632510451124,2.5344704489436474,7.004359117690484,3.3323769749136463
35,1.532139852035094,1.532139852035094,10.0,0.8887600412287461,5.480666399907309,3.631500320008639,0,4.030287844905418,6.6617125206747065,5.45073555933519,19.701529361121555,31.26707506532324,19.158331500509284,16.1219351390565,0.778219202100433,8.99812583302385,3.9747838988651405
32,5.872306145484203,0.848993741517835,2.2265911351312786,2.481294646655307,5.982380949316406,6.393015760259337,0,5.617014100988755,5.463020280623207,5.9554756207697075,24.50632745637417,26.295783042929877,18.04217548276526,14.144056300690252,1.9461435031869245,8.797754909263121,6.267759304790401
31,0.26390730052737743,0.26390730052737743,7.59096808679751,3.1198060373681455,6.277397069793533,2.136327319859545,1,3.4140555545487814,7.8739032002451985,5.162104805947163,22.41404436528993,32.50120034248024,12.909776812868962,16.562300622840276,2.7737812227189247,10.464668663203716,2.374227970597954
58,5.561406649089723,1.1912150185209693,3.383198718639878,4.160001007616843,3.8302527103521626,5.057122252186887,0,4.227804430369443,4.576741045796044,3.690948304674675,22.629064572988867,26.780108578988017,21.614339095411413,14.91161474474508,3.1437764250218527,5.427338606995053,5.493757975849723
47,0.8114660686905478,0.8114660686905478,4.655305898047638,3.9462829512097546,6.224521816363663,7.473946760533543,1,4.482083602809691,2.3708093034828717,4.937094189802736,21.846171868230815,26.88336806638198,16.670725331138193,14.402187315008147,3.0235975930198125,8.942172330746855,8.231777495474196
22,0.0,0.0,6.89994512201388,2.0666032856490184,4.102678491773995,6.0795976865442976,1,7.639164077369628,10.0,10.0,26.73647471055723,34.2682123024575,11.252698313828574,12.860226644375514,1.7717991091638328,6.5951719066522845,6.51541701296506
48,1.5180278176389017,1.0381749258978399,4.527161571249992,1.2303271375075329,8.288680952263345,9.859446494507315,1,8.260487277655592,3.2793913053399977,5.815768053373617,22.270968975424726,23.23067094072982,16.353328437874733,14.09622464818295,0.9561584181151469,12.07802557034665,11.01462300932597
33,8.565929456073087,0.22485701686896753,6.744917699140439,2.727999059849621,6.748154099965379,6.538399593408686,0,5.7751836546129915,8.29774841675129,6.5631226598688865,21.630685782974204,27.539945515372416,16.821935190591145,14.53318814126482,2.2555065967541728,10.461311858845075,6.757426914198164
32,0.7118360876143548,0.4328384408234911,5.937253856999835,2.4506825693872996,6.585351820404486,4.174096176756809,0,4.64767293890068,9.271364197442812,5.744316657070895,22.639811805052304,29.15383071499189,16.25238486761692,15.214226528798266,2.0495672008737675,10.32655243628449,4.363626446382356
51,1.456239310358518,0.9442810978167605,5.685633801780652,2.7983087749397066,8.5237953967736,8.191948649880338,1,6.256852368545335,6.084335643219779,5.264884136449235,21.379775567387053,25.51694380707847,14.720436166304648,14.499828934735143,2.187173828334996,12.491711764126544,9.204129932033148
23,1.0,0.7376659385202438,3.868439007552026,4.513558760457094,3.654253734670231,4.088322629664636,1,6.9538908685570435,5.657452299580299,6.47326342329531,27.872439591104804,32.54764162773368,12.62150684081716,13.941156872410776,3.5661118590033736,5.413471222468018,4.037671986462196
45,1.0111867594040338,1.0111867594040338,8.823044875442898,2.3410281154704915,1.7276029067021625,6.705769030340528,1,5.588480212773241,6.562770610706585,7.197462170979743,22.94416703228121,32.326134320022284,14.812618713095855,16.470269486546993,2.2545656526769693,3.119618269300015,8.072626526076673
34,2.9241462844021937,1.6183762045139352,5.504952563708162,0.6161027715603709,7.763006459834977,7.767290679575103,1,3.404329961971766,5.766528937936363,3.935452733368265,22.141467725710527,29.38253304988057,12.77793103411025,15.706775926585644,0.49502685680820135,11.69517752734612,7.801087879558692
48,5.34552986424778,3.060100808305929,2.5676594197449973,7.451731196268633,4.996444065604207,5.806776904151791,1,5.8935456496965015,6.542295903699724,4.880954434969091,24.39880183806328,26.205300803412236,14.604583611923236,14.89421128830207,5.89128853713915,7.406540727296986,6.599273193863047
55,1.9491610942185826,1.9491610942185826,5.492710179748912,2.987180169647361,6.2110457161181065,5.125230472343869,1,4.705166552571384,7.315100873704795,6.452047738343239,22.999191153649527,29.01344345188145,14.90226110653237,14.73259206587397,2.491874530612876,9.714730374566347,6.1459073168834495
52,0.21460487961799626,0.21460487961799626,8.299502336701245,3.5546888349532093,7.0697267857468375,4.489473816599226,1,8.701124631871432,6.941712291932111,1.7870729707577553,20.99485489570071,25.185468360475276,15.615945240512517,18.197011526413448,3.0569775637677052,11.399729960266763,5.550012452863583
44,6.786244685908468,0.5930885386075071,1.873619315196795,1.641584025938716,5.279976252008414,8.425687542097712,1,3.9489174093770902,5.646643427529939,5.315563627854356,25.511449556507316,28.880003183408586,12.8853703896014,14.9263369597368,1.3235241806875,7.981821367999429,8.491494362058978
31,0.5570325692444145,0.5570325692444145,3.222829744233865,2.6332943225915963,7.825347234400669,5.2485545461525165,1,4.499797157512438,5.958354351746828,6.317074415270176,24.57259698072738,28.600932209089365,12.86966859385682,14.488734997251557,2.147994960802584,11.9684730181531,5.351599240119194
58,0.5833365701121778,0.5833365701121778,6.817879999027001,5.434014814702496,2.2873798709651445,5.049325777483137,1,0.961103449864523,5.888386656382019,6.068494286605988,21.746620656041397,33.29422533262955,15.832990086185337,14.966401590398792,4.531134198240689,3.5762319083310845,6.052396228173148
47,2.706598115357193,1.6908814718375633,8.63136980762895,3.6684871490055695,5.593559303327317,6.879932643652196,1,8.866336199871824,5.56467954794048,7.79305335105812,21.266017301288553,25.705996831381896,17.02258684682015,14.733538755759588,3.245218620961258,9.277831401254282,8.74881024253427
35,1.5502352540002227,1.5502352540002227,5.379660284538588,2.730128696329561,9.1022988207645,6.103977986504929,1,4.7504960025830725,3.7654726020249205,7.0623016406171075,22.289807760265713,27.939286347690878,13.854865712600994,13.844295483665439,2.197064866069246,13.734476807667098,6.140203022040624
37,6.1629182897065,3.602721992534529,6.48664872571406,3.1662474418565774,4.468491557701551,3.6560769351014226,0,4.455204923029232,10.0,7.655541003610965,23.36800788537524,31.028426852672723,16.563644779785424,14.80422726450675,2.797045221963555,7.401450686323854,4.037197309372439
40,9.55594283785647,0.4043919328194088,4.57795978479026,0.19181066873311514,3.3332890158804087,4.213186829813484,1,5.400248127901926,6.607899333151707,4.474103854700596,26.328161126266192,31.138022493655892,14.13175644563682,17.623812537377162,0.17657546669098392,5.753496411485702,4.848175518887238
22,0.0,0.0,3.093268435013142,0.5840487166518503,4.217365198322424,7.8438583007115525,1,4.20115749763831,9.440499452681859,7.40928999126227,27.69213071675013,35.156686003454396,10.285929302482678,12.916736571936948,0.44525697600189884,6.0284288622751845,7.474831567098766
50,0.24323341855979094,0.24323341855979094,2.2972270832822153,2.944715906843569,6.111291380969282,7.091740477475817,1,4.737294007367769,6.892149201011004,4.337888222116032,24.35886942901054,27.149630849140582,14.223008846907293,15.043019506852811,2.3015730590010044,8.956031780596788,7.967866528490969
24,2.0,2.0,8.735572899698582,2.4392497997232523,5.694381975117535,5.102811138261485,1,6.226196782319949,3.6141265406259104,6.82103944941414,22.892813323294476,33.88881834707771,13.808690749886726,13.863309899612878,1.9452167018638449,8.514508430559102,5.086642547705277
24,2.0,2.0,1.9263789762912245,1.5502566792376054,1.9693028827933479,6.42833376913113,1,3.8402696232814266,5.1061040346123105,8.186672638671638,29.011745253496063,35.79488470545603,12.50558005179821,12.523474458728135,1.1867118118698945,2.826541997197202,6.151061721454458
51,0.4508881585206307,0.4508881585206307,3.5576071565368563,6.5470321864847865,7.140942730865528,6.830636524988874,0,3.3236169191243032,4.0805039212054055,8.367573686024594,21.01318216562444,25.91004656670297,20.59764772307825,11.460539079828063,4.624694252419701,9.457914249432486,6.9359759629141
26,0.7273355715271942,0.7273355715271942,2.2083009623702714,0.6201007184041694,4.99634729004376,4.468853474541275,1,3.619095382714751,5.292202607529444,4.5445244593113925,27.67789611327838,34.78723752314484,11.96155264901703,14.084021726841648,0.4574529607915903,6.910955530505001,4.120883496421513
35,0.9040469734592245,0.9040469734592245,6.900566874473833,2.230056767056357,6.248797080717653,5.28083120254074,0,3.1952588993346636,3.1070746392390136,8.271891848153064,20.80627294906385,29.50901831431861,20.185976802047936,13.047389414779822,1.7854856547110207,9.380762503146448,5.285094361932311
52,5.224921135011997,4.272019082279323,6.943187736462805,3.585204398359342,5.411888133603298,8.121291636298556,1,6.782455742583754,7.629277426925098,5.241870640718892,21.714302890514816,26.72471520823122,14.7477130921407,15.544372563018015,3.0012904488293253,8.494624553144003,9.772981244121913
29,2.8586386438341904,0.5220277958580234,5.291870733047808,1.3244362724972865,4.80713821420048,4.302326159635189,1,5.601600722455845,10.0,7.228142717969581,27.143453086879266,35.48941556742879,10.680480093734593,13.897963908462346,1.0777611614344618,7.334649143514155,4.376277038546403
26,3.3899940134887627,0.626494104207772,8.082965016082225,4.349387487136519,6.796061017289677,7.607084787122959,1,9.158056965021327,4.258260957916791,9.18197685205333,23.491792150896455,29.57909180747566,13.412439625415015,12.396564112064986,3.4532552522288262,10.117171730429964,7.549685321489102
33,1.8219300434987231,1.8219300434987231,5.461553549726697,5.108508123698891,2.7953205377221173,4.79121370750104,1,5.731812679280988,7.173569278477464,5.4235341757805795,24.931712497795555,30.136482509591815,13.528817811034669,16.64689412681522,4.613670899059081,4.733533024520038,5.408889131183618
52,5.476809745132387,1.8797824238262546,6.92578096093112,2.2616842498512817,3.7295534297693496,7.131874925505988,1,3.4015150603534323,8.218312424268584,6.743081255487683,22.256400505888635,31.35703511692265,14.706776124953763,14.955083195791147,1.9391319770662465,5.995611718610579,8.789961360767002
39,0.9878489363796131,0.621066859321585,0.6780852085424165,4.202553505529524,3.9293168819269613,4.219918981982879,1,4.745321641693687,5.776799385341004,7.489024994805005,28.11318169080556,29.594410222124285,13.54771312967469,14.388672200961913,3.581610882935272,6.278898689939605,4.49551318355869
49,19.54929835918065,1.318002509845144,5.793464839975765,2.616317341722822,7.671195240668749,5.429855805190768,1,7.959033859428308,7.891704073234359,8.481115801042952,23.49776875943093,26.150186963973116,15.022676122070058,13.925874742098873,2.2575214866812336,12.410971574552603,6.735000351193195
22,0.0,0.0,0.0,1.702210983477521,6.586496004321402,4.608956062243403,0,2.6813435424910916,6.026045178904249,7.211717112212971,27.233851765833755,32.83669456110848,15.113498422187902,11.492828114145889,1.1446360888444667,8.304428511015992,3.8740625368635095
49,2.8107746645061154,0.04619271412839315,4.75447930090285,5.13464496477754,4.732853237320661,3.1624591011018532,0,5.797805420750745,5.709730340047263,8.174071902110185,22.917137952021015,26.852267835183426,22.049989276269322,13.20862186767045,4.1431813550869805,7.160573938318874,3.6682277754499295
43,0.5556299607607292,0.5556299607607292,7.410202258083953,4.5295323217117005,6.906876988044321,8.305112776305569,1,8.557480662094338,3.2107665347984082,8.307425447904137,21.793946816475,25.28421824856089,15.076503238523841,13.952222193459873,3.884403930214847,11.105906559023289,8.902799013742259
52,7.909495025037169,3.5680637742190493,4.674074938731809,3.045220874760779,5.254026674623789,8.60668997757342,0,7.063633668447853,7.16140367379565,5.74990890855494,22.055992551462598,24.413839271495394,19.889812879016713,14.07937590147316,2.3573689812596372,7.626096771085085,9.577513644207402
32,5.958655168903967,0.23188954882285928,3.8148752915999693,4.512570257689362,6.135336887126629,6.821885063316985,1,6.0930937893464465,6.177335169739764,5.58485967068003,24.382161678160962,27.20765510267716,12.939714512695513,15.15603243021157,3.7349863102235723,9.521485805254274,7.057964160776947
57,6.9245783267016146,0.2921569653278971,1.519765493741942,1.4438052343260033,7.462255626129518,6.049090418898677,1,3.943877531824255,6.688341348665834,5.0202691593798745,24.819854528015103,27.753364101236233,14.220893563359036,14.5128319426099,1.1184376035288304,10.838633781304225,6.735984479946673
39,1.8294737846468128,0.19978070895673797,6.070102196199393,5.512534460038626,1.7612526164796074,6.78873231175107,1,7.388839149561093,2.314920423380764,7.603771248129513,24.412110827824694,28.192755451667633,16.475062058001633,15.23169113657593,4.998771486949686,2.9945728994064544,7.695036139573968
44,3.101817313352847,3.101817313352847,2.0126210482495335,2.502518363204716,4.12300507734747,10.0,1,4.32681425339297,5.11125939886267,6.695025934491599,25.529396996115416,28.62254635209674,13.243355705817214,14.172148475168921,2.029098263485538,6.268172617978086,10.13528158933808
22,0.0,0.0,0.9188006383307084,1.477817260291733,6.050745721693978,6.914228645895135,0,4.879106386513097,4.788807255758764,7.446572346397748,26.857124715093235,30.71811546392169,16.16881168099654,11.571435852050147,1.01096045598414,7.7611058783414855,5.91244595361275
47,0.27343139481708284,0.27343139481708284,9.311234668385595,5.674682443394726,6.407726202931498,6.1063558958062725,1,8.354962154796,7.019479456633101,7.863214989949659,20.3801478657613,26.060412297956308,15.84640163099599,14.537711475963642,4.968917635952069,10.520235290817679,7.686173802553009
55,0.06074903071156558,0.06074903071156558,4.448611010089671,5.2291625778897854,6.4307219172741785,9.892085925413076,1,3.440305013443247,4.155295555210469,5.791155316724489,21.24861583482318,26.995376574483466,15.044776525851985,13.421434497695337,3.865411667245331,8.913014449344562,10.511370450556154
46,2.7576682254799505,2.7576682254799505,5.818719392812109,1.728565285240621,7.7128493816416,5.748268897649628,1,4.988683096274588,4.754770016188219,7.807809110927693,22.194152762327313,28.057308593471898,16.21946951105556,13.579012700603693,1.41023840800162,11.798393434278532,6.741424590261376
52,7.366327122315244,3.905560084076683,2.893462398527729,6.223342359935872,2.5887766793355733,5.047217409982595,0,7.159620430451138,0.0,4.4183667966296465,22.8993172330289,23.583158986021466,25.343683767031695,14.407396047787028,4.673256910938887,3.644952083585954,5.448234971606073
53,3.4106429717135773,0.12080697255073548,4.3383905788995705,0.6974210335788886,5.397059895656165,5.734859529764515,0,6.6989246697697045,6.377865264032173,6.896517552942194,23.305840273473265,25.864674348046286,21.453592019144786,13.98836845697817,0.5630194443458845,8.169337953468665,6.655167504542939
49,10.308086235697383,2.4963766013549042,3.438212891134595,3.2291234141699694,2.668161350286444,5.5762080286632845,1,4.666486686868404,5.772543875326976,3.2011037455429245,24.87232396244663,28.99376889788258,15.880527712022552,16.729567849857574,2.6877643885021603,4.164088132599938,6.671959056688571
38,11.99261471753192,0.01042718986317821,4.111668292421775,2.402030473526748,9.758700537136622,5.985729128338987,0,2.5479057368712184,6.456757959493812,6.666866891612357,21.63380020974836,28.038476186862564,16.395088732998722,12.999018132599065,1.7842460353345062,13.591565762255339,5.557804940201448
32,5.589468323051405,1.671373683039751,6.577360116182328,0.8510231881563274,7.54666067068532,7.146989463718102,1,2.0933745758246363,4.0101264186325505,4.446388521112333,21.100988733928016,30.727304425603876,13.658025691163155,15.347159005184308,0.6814842693383325,11.331059933237666,7.153977941544645
57,6.216368576989754,0.5321015282228128,2.6484374014674565,3.4216111560521294,5.581821233011572,7.374540161259003,0,4.077357255092249,5.420879687805089,6.28511076497484,22.568910303613826,26.14314900325216,20.28125302418449,13.045426711967462,2.509611978689104,7.676320885679129,7.775328092613824
28,6.0,3.6802868423463657,2.054702432266175,3.032750938138282,3.5334724648888334,3.0621835121201664,1,8.843875080425757,5.87574007343887,7.726246120411926,31.033644696582556,31.108025755214552,13.023076515228945,13.741842180599956,2.4947499489166165,5.4499593136044675,3.148701589852894
58,12.281712880982282,2.433395971815392,4.077583371602575,4.480385566924215,7.7387115877689805,7.764883114513229,0,5.210768668937488,4.225656811536464,5.694217846338552,20.73780445027353,24.238208921819275,20.619346434354423,12.963003270855165,3.1860321625832704,10.318218005724844,7.937386754389501
54,2.0261335740352484,2.0261335740352484,5.2826571505892375,1.6610206173493915,5.621796931269019,4.322209432092193,1,1.7895618972646896,7.366958296946944,10.0,23.598271019412486,32.91837659531507,15.125835278873048,12.729669831790488,1.4096162695103043,8.945452349553445,5.27277865554516
54,9.299417825941696,8.214785105899256,9.475699309231443,1.8602067195091214,4.3586533133325345,5.772031142437639,0,8.252174283739052,3.044310937112208,6.8096544325099515,19.396545133023896,25.120138661579517,25.474545875038196,14.610731971737245,1.5626607323393458,6.865261573344323,6.9701160529374935
57,0.39378845958607156,0.39378845958607156,1.9558145730085954,3.0896236274877054,0.6871057416130735,7.819294817419724,1,6.007155856235124,6.921570797296984,8.322546789616254,27.53259183869405,28.789636080112412,15.86019609017649,14.188002783385118,2.696232391076288,1.1242854591673694,9.809055357388264
39,7.4257924790634675,0.7333960647202573,4.343801961786781,6.546178573087532,6.440781166211781,5.994429101422059,0,5.631330636156912,8.31679746822887,5.7439914950073945,22.72590355823233,26.382190458891593,16.005566141584346,14.323756756452896,5.154234646419527,9.50859069901912,5.899757739400183
24,2.0,2.0,1.0385567394070554,2.3619612152451888,4.045553974513539,3.311044920036262,1,5.7922106422364825,7.854383919161975,4.296708282118601,30.01391284296881,33.21772077355684,11.156442488955316,14.798532703106652,1.8131820453673013,5.823015146380284,3.1771939996647833
33,0.6225032577999665,0.6225032577999665,7.897132051269603,0.8177152747465931,7.944976983752711,6.707882131619639,1,6.041502711206751,6.801293542287204,7.593287015424867,21.824054335279776,28.91322633478241,13.361873897654386,14.749377706237901,0.7176891706040832,13.074593591818337,7.359184963623101
39,4.174983123195897,1.6908923519464427,4.838823470845288,2.4698340652747057,3.844853610786555,8.132679658360392,0,4.808989352060302,4.203698511680385,4.939402380795146,22.506736389773103,27.54085043709258,19.2290477340484,14.94451219936833,1.9637980907860164,5.732052220409915,8.083002928521664
50,5.21497153131075,2.6894423887296974,4.61953285979901,2.423680285447929,6.926803040809033,5.46491040556072,0,3.1450950521503387,6.463296387445127,6.147104154668426,21.4500177525794,27.739705111831235,19.891781642065695,13.439338645908991,1.820752238317044,9.756850111887399,5.901554497410237
22,0.0,0.0,7.7488999337732585,5.778678067069758,8.119859061631997,8.700487342586865,1,0.5148823764300285,6.462722682402281,3.685737672305905,20.052099120804332,35.18224126771617,10.3109843596093,13.174284889668058,3.8574747130510225,10.163056749391568,7.259858899759543
50,3.4289278863093138,3.4289278863093138,3.501179168151989,3.46004798938102,5.795229984860493,7.0351971913391935,1,5.388650136268539,7.552326836050009,5.421611630393334,24.00210799618547,27.246357246555824,14.23286097423826,14.841745494085485,2.785816052892926,8.748674569459654,8.142437666582389
23,1.0,1.0,7.598396879863012,3.7386775978961495,8.097161594478482,4.945243159335196,1,5.000287233907822,4.900732631298264,6.785529190135509,22.5833054454689,33.36996188677147,12.299996916997397,13.001536895039603,2.791853703426494,11.337276011798544,4.616069140497605
25,1.2884892823153298,0.5013229478328254,4.199355754248252,2.116646241783359,4.878094209334913,5.372725653640528,1,3.5868530516244936,3.9457708047831526,5.103428101411895,25.649810688537872,34.76850709257507,12.591207781731944,13.750568696178231,1.5587200610967173,6.735522645960435,4.945663033919731
26,4.0,1.1281754075678394,4.825104333098746,1.4762076475190125,7.851815301332125,7.337310322316719,1,5.354011282350247,7.366087593718087,7.766751608746882,25.18622862397426,32.647805106876696,11.007549336153328,12.357365061097862,1.0939794003023324,10.910208256955302,6.79686421464022
59,4.787051811410098,2.3771175455436433,2.9708193414956825,0.10022720381896813,4.804945058974355,3.7487476848431958,0,3.9877178164565645,5.662131382555179,3.1163391957090107,23.716115614565037,27.89583143918264,21.354687485201605,15.725621772327312,0.07817065838015037,7.026642426445802,4.202930603897434
25,3.0,3.0,5.525048617613184,3.898873770742837,5.535906095796471,5.7193562920008825,1,7.473537929069036,4.184692066008083,5.299432779270744,25.376893231519944,30.92586707948343,13.011563107395594,14.228235211792803,2.9944841657813455,7.972101747453747,5.490855456573137
29,2.921373441532407,0.22882772693079256,3.043331146619251,5.92868426149308,6.784090819603862,6.647322977653195,0,5.195208373786287,7.397209697382607,6.530058232266044,24.843898035351007,30.26923043371473,14.466153807567553,12.016915891216387,4.047418087412915,8.683857163381456,5.672526581355967
25,1.5241294917387935,1.5241294917387935,4.786635906105335,2.775687775396123,6.351183615010228,5.734734178171033,1,6.741777507093133,8.633726779019506,5.038488629952634,26.14139537636513,31.92910705984069,10.768675639863021,14.377929266356576,2.131742847805526,9.145767199400819,5.505382610368232
27,2.3752942319130947,1.5644029906571726,2.4901921243926757,7.865828824477468,6.088751390948012,9.067342916479912,1,2.5163412778569687,7.6245875082189105,8.947530760106954,25.203259124138285,33.339261558651806,9.964964261131945,10.715185246237716,5.338015983402081,7.74755900707671,7.6917548193614484
30,5.790577238738734,1.3429595638991727,5.292685937653349,1.3964172355659783,6.197032561636338,4.0343961214380695,1,6.412238038117792,5.525223952307564,3.5426086028707617,24.34114432423957,28.402225278369713,14.065364012046263,17.376856661832573,1.2228639262939787,10.175317828569842,4.416227968648072
25,0.0691404016717769,0.0691404016717769,8.467877306182586,1.5715510048919352,7.976513404578198,5.476397508220124,1,5.36404439335574,3.1275170020192093,4.9085270505306955,21.86712403963553,33.12733636548176,13.266249697152041,14.156584124341522,1.1822233553871766,11.250852357118932,5.149630060883041
53,0.8809805175109456,0.6563909364420774,2.3187297430167075,4.807302544520588,4.22985703692096,6.713957425107487,0,5.752587282814859,6.247298826202523,6.712322516146346,23.761423834746726,25.43911659931005,20.389165474380796,13.326661425665339,3.668051107056343,6.051469994066315,7.364111564774426
34,0.19018680494162357,0.19018680494162357,6.6542290674240006,2.9581336940211846,5.580724961636481,1.7933989005147213,0,6.011328605638667,6.94267224839576,6.331408127963514,22.982173387107913,28.86285236719313,18.91518545839804,15.533311045294173,2.588499900696601,9.156347064921329,1.9616307763888143
54,1.2612378121748893,1.2612378121748893,4.40776286843002,3.2672173012483845,5.4042805244924335,3.713899649759972,0,3.2477119354586406,5.398925977896049,4.957857996830128,22.016308790802942,28.12855124985381,21.163637999739596,14.36205122906352,2.498398752581269,7.748593724447151,4.082458253511708
22,0.0,0.0,6.369021721569832,1.952020815802583,7.856484462798217,6.734549561989199,0,4.544797540421029,5.346669389352708,5.046111464080204,22.103078414577283,31.525348846359325,16.0134228271379,12.966918737847926,1.3524516232765282,10.206264591551186,5.832514959249846
46,10.837535983527822,0.8208841285280755,4.6290386333448525,0.8915882120819058,2.745890262495389,4.277203369833514,0,2.624906392259162,7.077832389749443,3.9083782366736366,23.068638933588005,30.422215347001792,20.842064300765188,15.815934680898422,0.7206042896302095,4.161184519927427,4.969357928188973
37,7.832538025863972,2.0905412733112247,4.58764128618858,1.092821297997101,3.7141744796660516,4.909244090930108,1,5.3139959819191755,8.679044072144107,5.825996367026346,26.2649800388263,31.184089559759485,12.854511122988702,16.65671757139931,1.003988471423842,6.397983993258614,5.637729242343751
37,1.7481064474759973,1.7481064474759973,7.942852102438328,1.3959281756224808,5.5482147982646515,6.07411816761681,0,7.677042726619851,7.980889136949929,7.492282897447597,22.072149007308038,27.302170085186038,18.361738419778597,15.015349763535255,1.241668932555776,9.253313583468518,6.753610208167779
47,0.6411771507317896,0.6411771507317896,9.03053010677559,2.7145790027131578,9.098518997535813,3.0555031407995954,1,6.188999500689592,4.738593655425719,4.929876440355388,19.791926385056428,27.468088319734036,16.68999398222521,15.774871515058535,2.277459057771677,14.312650655867099,3.6850100842870166
56,2.524694025936118,2.524694025936118,4.063764847365402,3.264525824879769,5.335464436381256,4.53395117234466,1,8.682566492787533,4.4244942159426115,5.072836774174995,24.914859820832323,25.028602771849933,17.197835244579196,15.963683596778038,2.78752710525844,8.542254220088164,5.5652372406139055
51,1.5039507181033234,0.8312471514805073,6.865032515918083,5.979222053735237,7.592011819705482,6.833431978181619,1,5.1365702158858175,6.115632523907545,4.017570649493894,20.246924810083,26.595085415698616,14.631941667101866,15.159283418198044,4.651385519558024,11.073777718843585,7.6416014505168715
33,11.0,3.3390475396705455,7.097777306429132,1.0718485625588703,7.290084892016475,2.9517622989728074,0,3.6303596208860567,6.374936643200902,1.1363752346682565,20.736430264629345,29.181710524357246,17.82576176668213,17.422720642707155,0.8626552499246034,11.001140151996704,2.969581399702807
48,3.3883897226316426,1.2629654607942928,5.485684887002472,2.1631197402545874,8.80419369861263,4.719769163474599,1,3.957416075055562,6.229902257995413,4.476573182074174,21.76611042059722,28.261506715959385,14.773727058790248,15.108063020055704,1.7072184749497326,13.028649541095044,5.354724768552668
40,0.5245892529345693,0.5245892529345693,5.316404377115216,1.6934764101905462,5.4394445422135815,6.114659495875563,1,4.3828169570273126,6.896918123785263,6.448379407656032,24.072988238721443,30.535365857134767,13.1434171486107,15.312676866701036,1.4680748867621964,8.841478262894292,6.6259987391755715
46,0.13992628484705202,0.13992628484705202,2.327005016095251,2.6913059920140716,6.533706714748112,5.211270444200521,1,5.512354381712843,4.088568671095876,5.613673889765353,24.721601397068994,26.737305767192293,16.203539014092456,14.523642609863261,2.1371302483261334,9.728117799880467,5.948663163576396
57,0.7819668400607429,0.10974953503943174,4.979372576498808,1.350719922329384,5.134052854000802,2.9533615726631797,1,6.342130151786485,4.915152920350334,6.972654570817958,24.92643224755181,28.80631727941126,17.493287095136814,15.293769575694046,1.1961198808570173,8.524541135234074,3.7595327861149928
37,1.056960825048355,0.2274536607353348,2.700836625755946,2.4923205427719735,4.655430639737672,6.026206516556594,1,2.675399481585971,5.374591416114374,4.095658234651852,25.0449862982612,30.63906146655348,13.178673539133207,15.843559640383667,2.032463876521921,7.11836201634537,6.142893162801165
39,0.20374809343241995,0.20374809343241995,6.803907134178382,2.7057381838982804,4.561076188011883,4.57641567583625,0,5.972182280653529,3.113436206182901,8.067728442789708,22.158581461332783,28.053795059711373,21.403321293764588,13.96752544329272,2.2975256243085314,7.2617817468967,4.857469370693328
35,1.6492937436875215,0.21320016467468655,4.047717657730527,3.152535650316265,4.231092734999158,6.47496798360433,1,5.860506033211197,6.62373383169095,5.370715648272907,25.30442072952772,28.767305139542838,13.29574815055273,16.00963299447971,2.7322996501676062,6.8757825933537395,7.014810742375638
24,0.002910919211522647,0.002910919211522647,7.251457506544698,0.7221200620091124,5.837553682426147,6.715737739042823,0,5.994554355415858,7.306309598184702,6.167039535981529,23.119738118558928,32.303634566222435,16.016660407552937,13.456583834537,0.5436319541696446,8.240009737226405,6.319741381732672
34,4.568113012124134,4.568113012124134,4.002377240406393,1.8137566668977283,8.75861662041432,6.80450755007845,1,3.261222286598916,5.165401097525758,4.3648275338254585,22.79977192219063,28.660818673875088,12.704887070959403,14.987936674559164,1.4139152032826463,12.80209753188963,6.630572923243435
33,0.7932981742227482,0.7932981742227482,4.1098648043696935,1.8919267013866907,5.372263320771829,4.811368017109398,0,4.520133730225848,9.389654440505883,5.2690231533296785,24.26982145389855,29.19305752731051,16.100386081816005,15.455472078814308,1.576463962030792,8.393407412595408,5.011391483534428
24,2.0,1.247652482517718,4.895674926136622,2.7030966060504196,8.338865289026836,7.0223496454209355,1,2.5425124742893117,6.333620609693559,5.655305861600713,23.555410942262295,34.11263066985451,10.794673363878974,12.690360304370838,1.8787540684519384,10.867173401908278,6.100997249273173
